111.736856981345,16.4622204037098,13
111.736856981345,16.4619476268412,8
111.736856981345,16.4616748499727,6
111.736856981345,16.4614020731042,3
111.737139626908,16.4627659574468,10
111.737139626908,16.4624931805783,15
111.737139626908,16.4622204037098,14
111.737139626908,16.4619476268412,12
111.737139626908,16.4616748499727,4
111.737139626908,16.4614020731042,5
111.737139626908,16.4611292962357,6
111.737139626908,16.4608565193672,4
111.73742227247,16.4633115111838,17
111.73742227247,16.4630387343153,20
111.73742227247,16.4627659574468,20
111.73742227247,16.4624931805783,17
111.73742227247,16.4622204037098,13
111.73742227247,16.4619476268412,9
111.73742227247,16.4616748499727,6
111.73742227247,16.4614020731042,9
111.73742227247,16.4611292962357,7
111.73742227247,16.4608565193672,3
111.73742227247,16.4605837424986,3
111.737704918033,16.4638570649209,20
111.737704918033,16.4635842880524,14
111.737704918033,16.4633115111838,15
111.737704918033,16.4630387343153,17
111.737704918033,16.4627659574468,20
111.737704918033,16.4624931805783,16
111.737704918033,16.4622204037098,12
111.737704918033,16.4619476268412,17
111.737704918033,16.4616748499727,11
111.737704918033,16.4614020731042,13
111.737704918033,16.4611292962357,11
111.737704918033,16.4608565193672,6
111.737987563595,16.4641298417894,19
111.737987563595,16.4638570649209,22
111.737987563595,16.4635842880524,22
111.737987563595,16.4633115111838,15
111.737987563595,16.4630387343153,11
111.737987563595,16.4627659574468,14
111.737987563595,16.4624931805783,21
111.737987563595,16.4622204037098,17
111.737987563595,16.4619476268412,21
111.737987563595,16.4616748499727,19
111.737987563595,16.4614020731042,11
111.737987563595,16.4611292962357,14
111.737987563595,16.4608565193672,10
111.738270209158,16.4644026186579,23
111.738270209158,16.4641298417894,20
111.738270209158,16.4638570649209,19
111.738270209158,16.4635842880524,17
111.738270209158,16.4633115111838,11
111.738270209158,16.4630387343153,11
111.738270209158,16.4627659574468,15
111.738270209158,16.4624931805783,18
111.738270209158,16.4622204037098,23
111.738270209158,16.4619476268412,28
111.738270209158,16.4616748499727,21
111.738270209158,16.4614020731042,15
111.738270209158,16.4611292962357,17
111.738270209158,16.4608565193672,7
111.73855285472,16.4646753955265,23
111.73855285472,16.4644026186579,21
111.73855285472,16.4641298417894,22
111.73855285472,16.4638570649209,20
111.73855285472,16.4635842880524,15
111.73855285472,16.4633115111838,9
111.73855285472,16.4630387343153,16
111.73855285472,16.4627659574468,21
111.73855285472,16.4624931805783,24
111.73855285472,16.4622204037098,23
111.73855285472,16.4619476268412,29
111.73855285472,16.4616748499727,24
111.73855285472,16.4614020731042,21
111.73855285472,16.4611292962357,9
111.738835500283,16.464948172395,15
111.738835500283,16.4646753955265,20
111.738835500283,16.4644026186579,17
111.738835500283,16.4641298417894,20
111.738835500283,16.4638570649209,12
111.738835500283,16.4635842880524,17
111.738835500283,16.4633115111838,11
111.738835500283,16.4630387343153,11
111.738835500283,16.4627659574468,19
111.738835500283,16.4624931805783,21
111.738835500283,16.4622204037098,19
111.738835500283,16.4619476268412,27
111.738835500283,16.4616748499727,20
111.738835500283,16.4614020731042,10
111.739118145845,16.4652209492635,5
111.739118145845,16.464948172395,15
111.739118145845,16.4646753955265,12
111.739118145845,16.4644026186579,13
111.739118145845,16.4641298417894,17
111.739118145845,16.4638570649209,20
111.739118145845,16.4635842880524,17
111.739118145845,16.4633115111838,21
111.739118145845,16.4630387343153,19
111.739118145845,16.4627659574468,14
111.739118145845,16.4624931805783,17
111.739118145845,16.4622204037098,24
111.739118145845,16.4619476268412,22
111.739118145845,16.4616748499727,11
111.739400791408,16.4657665030005,6
111.739400791408,16.465493726132,6
111.739400791408,16.4652209492635,10
111.739400791408,16.464948172395,6
111.739400791408,16.4646753955265,8
111.739400791408,16.4644026186579,8
111.739400791408,16.4641298417894,15
111.739400791408,16.4638570649209,16
111.739400791408,16.4635842880524,15
111.739400791408,16.4633115111838,17
111.739400791408,16.4630387343153,19
111.739400791408,16.4627659574468,12
111.739400791408,16.4624931805783,23
111.739400791408,16.4622204037098,19
111.739400791408,16.4619476268412,18
111.73968343697,16.4657665030005,4
111.73968343697,16.465493726132,5
111.73968343697,16.4652209492635,9
111.73968343697,16.464948172395,4
111.73968343697,16.4646753955265,6
111.73968343697,16.4644026186579,8
111.73968343697,16.4641298417894,15
111.73968343697,16.4638570649209,18
111.73968343697,16.4635842880524,14
111.73968343697,16.4633115111838,18
